preco_venda,area_util,quartos,suites,vagas,valor_condominio,valor_iptu,bairro_quadra,tipo_imovel,qtd_comodidades
2950000.0,162.0,3.0,3,4,1913.0,8850.0,15,0,29
1400000.0,90.0,3.0,1,0,1100.0,4200.0,15,0,0
2500000.0,148.0,3.0,2,2,1200.0,7500.0,15,0,17
1349000.0,96.0,3.0,1,1,800.0,4047.0,15,0,7
1150000.0,85.32,3.0,1,1,1023.0,2422.0,15,0,0
1270000.0,90.0,3.0,0,1,1053.0,2271.0,15,0,12
1150000.0,87.5,3.0,1,1,1400.0,2568.0,15,0,13
1590000.0,86.86,3.0,1,1,901.0,2254.0,15,0,0
1195000.0,90.0,3.0,0,1,1000.0,2500.0,15,0,2
1390000.0,92.0,3.0,1,1,1018.0,4170.0,15,0,19
1319000.0,90.0,3.0,1,1,781.0,2708.0,15,0,2
1450000.0,96.0,3.0,1,1,800.0,4350.0,15,0,13
1400000.0,96.0,3.0,1,1,800.0,4200.0,15,0,10
1150000.0,88.0,3.0,1,1,1150.0,2400.0,15,0,8
1319000.0,90.0,3.0,1,1,782.0,2708.0,15,0,13
1790000.0,145.0,3.0,1,1,1865.0,5370.0,15,0,0
1590000.0,97.0,3.0,0,1,1038.0,2868.0,15,0,7
1400000.0,96.0,3.0,1,1,800.0,2818.0,15,0,9
1960000.0,143.0,3.0,0,1,1600.0,5880.0,15,0,0
1250000.0,88.0,3.0,1,1,1350.0,2900.0,15,0,11
2990000.0,124.29,3.0,3,2,1900.0,8970.0,15,0,18
4150000.0,175.74,3.0,3,4,1980.0,12450.0,15,0,0
4400000.0,275.0,3.0,3,4,2000.0,13200.0,15,0,31
3900000.0,245.0,4.0,4,4,3524.0,11700.0,1,0,5
3440000.0,223.0,4.0,2,2,2600.0,10320.0,1,0,0
3450000.0,224.0,4.0,2,2,2350.0,10350.0,1,0,0
3450000.0,223.0,4.0,2,3,2350.0,4000.0,1,0,0
3450000.0,223.0,4.0,2,2,2350.0,4000.0,1,0,4
3500000.0,245.0,4.0,4,2,3485.0,10500.0,1,0,7
3150000.0,237.84,4.0,4,2,3380.0,1025.0,1,0,25
3140000.0,238.0,4.0,2,2,2800.0,9420.0,1,0,0
3440000.0,223.0,4.0,2,4,2400.0,10320.0,1,0,12
1770000.0,118.0,4.0,1,2,1593.0,5310.0,1,0,7
3900000.0,245.0,4.0,4,4,3707.0,7688.0,1,0,8
3900000.0,250.0,4.0,4,4,3340.0,4709.0,1,0,12
3160000.0,238.0,4.0,2,2,2800.0,9480.0,1,0,9
3500000.0,245.0,4.0,4,4,3700.0,1014.0,1,0,28
3900000.0,245.0,4.0,4,4,2937.0,11700.0,1,0,23
3900000.0,248.0,4.0,4,4,3698.0,5479.0,1,0,15
2449990.0,170.0,4.0,2,2,1750.0,692.0,1,0,20
3380000.0,167.76,4.0,2,3,2250.0,5500.0,1,0,0
2750000.0,139.0,3.0,2,3,1300.0,530.0,15,0,18
3900000.0,221.0,4.0,4,2,1900.0,2332.0,1,0,6
3099000.0,279.0,4.0,2,1,1495.0,855.0,1,0,3
3500000.0,208.52,5.0,2,1,1296.0,10500.0,1,0,3
3099000.0,280.0,5.0,3,1,1425.0,9297.0,1,0,23
3099000.0,280.0,5.0,3,1,1425.0,9297.0,1,0,22
3199000.0,180.0,5.0,1,1,1296.0,9597.0,1,0,6
2460000.0,210.0,4.0,2,1,1700.0,7380.0,1,0,2
2900000.0,202.0,4.0,2,2,2100.0,3810.0,1,0,7
2300000.0,128.0,4.0,2,2,1300.0,6900.0,1,0,16
2099000.0,167.0,4.0,1,1,1750.0,6297.0,1,0,2
2990000.0,209.0,4.0,1,2,2500.0,4009.0,1,0,5
3000000.0,220.0,4.0,1,2,3000.0,0.0,1,0,2
2990000.0,290.0,4.0,1,2,2598.0,8970.0,1,0,5
1690000.0,120.0,4.0,2,1,1200.0,5070.0,1,0,0
1850000.0,170.69,4.0,1,1,1748.0,5550.0,1,0,0
1942000.0,170.69,4.0,1,1,2145.0,5826.0,1,0,0
2400000.0,173.0,4.0,3,2,1400.0,7200.0,1,0,10
1950000.0,140.67,4.0,2,2,1800.0,5850.0,1,0,15
1950000.0,140.67,4.0,2,2,1900.0,3073.0,1,0,10
2260000.0,192.05,4.0,2,2,2368.0,3706.0,1,0,13
2450000.0,168.0,4.0,2,2,1900.0,7350.0,1,0,0
2650000.0,168.0,4.0,2,2,1898.0,7950.0,1,0,3
2750000.0,139.0,3.0,3,3,1300.0,6000.0,15,0,7
1290000.0,88.0,3.0,1,1,968.0,3870.0,15,0,9
1590000.0,90.0,3.0,1,1,1160.0,2600.0,15,0,21
2350000.0,109.0,3.0,3,2,1600.0,1.0,15,0,2
3100000.0,139.76,3.0,3,3,1700.0,9300.0,15,0,2
3375000.0,132.61,3.0,3,2,1800.0,10125.0,15,0,20
2750000.0,139.3,3.0,2,3,1300.0,8250.0,15,0,21
3090000.0,139.0,3.0,3,2,1300.0,583.0,15,0,19
3350000.0,140.0,3.0,3,3,1300.0,10050.0,15,0,11
3350000.0,140.0,3.0,3,3,1300.0,10050.0,15,0,21
2749000.0,139.0,3.0,2,3,1291.0,7177.0,15,0,3
2750000.0,140.0,3.0,2,3,1378.0,7177.0,15,0,4
3350000.0,139.0,3.0,3,2,1300.0,6000.0,15,0,26
4400000.0,275.0,3.0,3,4,2000.0,12360.0,15,0,4
2750000.0,139.0,3.0,3,2,1431.0,1193.0,15,0,7
2750000.0,140.0,3.0,2,3,1300.0,8250.0,15,0,23
2780000.0,139.0,3.0,3,3,1300.0,8340.0,15,0,4
3400000.0,310.0,4.0,4,4,3269.0,10200.0,15,0,18
1590000.0,90.0,3.0,1,1,1160.0,2600.0,15,0,3
1300000.0,88.58,3.0,1,1,1163.0,459.0,15,0,11
3100000.0,246.82,4.0,3,2,2193.0,4121.0,1,0,20
3100000.0,246.82,4.0,3,2,2193.0,4121.0,1,0,19
4500000.0,400.0,5.0,2,2,2400.0,13500.0,1,0,0
2750000.0,246.0,4.0,4,2,1950.0,3400.0,1,0,8
2350000.0,181.11,4.0,1,1,1594.0,627.0,1,0,4
1910000.0,181.0,4.0,2,1,2077.0,5730.0,1,0,0
3100000.0,181.0,4.0,2,1,1500.0,3766.0,1,0,5
1040000.0,86.0,4.0,0,1,960.0,2223.0,1,0,5
1600000.0,127.0,4.0,1,2,1250.0,1870.0,1,0,0
1500000.0,127.0,4.0,1,2,1800.0,172.0,1,0,1
1499000.0,130.0,4.0,1,2,2260.0,2300.0,1,0,3
1500000.0,140.0,4.0,1,2,2265.0,2131.0,1,0,2
1500000.0,127.0,4.0,1,2,2080.0,4500.0,1,0,0
3530000.0,134.05,4.0,3,3,3145.0,1624.0,1,0,30
1270000.0,84.69,3.0,1,1,999.0,2500.0,15,0,12
1290000.0,85.0,3.0,1,1,1200.0,3870.0,15,0,16
1290000.0,88.0,3.0,1,1,968.0,472.0,15,0,3
4900000.0,291.0,4.0,4,4,3490.0,14700.0,8,0,9
4590000.0,384.0,4.0,4,4,3126.0,821.0,10,0,5
2490000.0,154.12,4.0,4,3,2100.0,7470.0,10,0,30
2199000.0,129.38,4.0,4,2,1900.0,6597.0,10,0,23
4590000.0,384.36,4.0,4,3,3126.0,13770.0,10,0,29
2290000.0,154.0,4.0,4,3,1600.0,6870.0,10,0,23
3950000.0,202.0,4.0,3,4,2322.0,11850.0,10,0,7
3950000.0,205.0,4.0,4,4,2500.0,883.0,10,0,10
3250000.0,170.0,4.0,4,4,2000.0,9750.0,10,0,25
3950000.0,202.0,4.0,4,4,855.0,1600.0,10,0,26
3123000.0,205.0,4.0,4,4,1998.0,9369.0,10,0,29
3900000.0,203.0,4.0,4,4,2284.0,11700.0,10,0,7
3090000.0,202.0,4.0,4,4,2600.0,9270.0,10,0,17
4200000.0,202.85,4.0,4,4,2400.0,6000.0,10,0,11
2390000.0,158.0,4.0,3,3,1700.0,840.0,8,0,0
2390000.0,158.0,4.0,3,3,1700.0,3000.0,8,0,29
3850000.0,298.0,4.0,4,3,2500.0,11550.0,8,0,14
2498000.0,220.0,4.0,2,3,2400.0,7494.0,8,0,9
1810000.0,114.1,4.0,1,2,1280.0,3450.0,8,0,23
3200000.0,252.0,4.0,2,3,2518.0,6540.0,8,0,13
2400000.0,164.0,4.0,1,1,1650.0,620.0,9,0,12
2159000.0,129.0,4.0,3,2,1600.0,1800.0,10,0,16
1799900.0,125.0,4.0,1,1,1327.0,2325.0,9,0,18
1750000.0,125.0,4.0,1,1,1582.0,5250.0,9,0,4
2090000.0,164.0,4.0,1,1,1161.0,6270.0,9,0,0
2200000.0,164.0,4.0,1,1,1500.0,6600.0,9,0,18
2200000.0,134.0,4.0,1,1,1800.0,6600.0,9,0,3
2390000.0,158.0,4.0,3,3,1717.0,4900.0,8,0,26
2399000.0,164.0,4.0,1,1,1500.0,7197.0,9,0,17
3148000.0,153.94,4.0,4,3,3800.0,4200.0,8,0,0
3144000.0,153.77,4.0,4,3,3800.0,4200.0,8,0,0
2750000.0,177.0,4.0,3,3,1824.0,8250.0,8,0,13
2490000.0,152.77,4.0,2,3,1720.0,3999.0,8,0,17
2680000.0,179.0,4.0,3,3,1860.0,8040.0,8,0,12
3200000.0,252.0,4.0,2,3,2518.0,6540.0,8,0,4
2330000.0,155.0,4.0,4,4,1500.0,6990.0,8,0,29
2740000.0,216.0,4.0,4,2,3500.0,8220.0,15,0,6
4799000.0,257.0,4.0,0,3,3389.0,5755.0,15,0,8
2600000.0,146.25,4.0,2,3,2600.0,3300.0,15,0,22
3800000.0,288.0,4.0,2,3,4000.0,11400.0,15,0,15
2890000.0,216.0,4.0,4,2,3500.0,8670.0,15,0,6
3200000.0,216.0,4.0,4,2,3500.0,6373.0,15,0,4
2090000.0,145.0,4.0,3,2,2232.0,6270.0,15,0,17
2160000.0,145.0,4.0,3,2,2073.0,3944.0,15,0,5
2090000.0,144.0,4.0,3,1,2232.0,6270.0,15,0,1
2090000.0,145.0,4.0,3,2,2232.0,4000.0,15,0,18
2090000.0,148.0,4.0,3,2,2080.0,6270.0,15,0,24
1775000.0,125.0,4.0,1,2,1554.0,330.0,15,0,10
2090000.0,145.0,4.0,3,2,2200.0,6270.0,15,0,9
1700000.0,159.0,4.0,2,1,2088.0,5100.0,15,0,20
4800000.0,257.0,4.0,4,2,3898.0,697.0,15,0,30
3199000.0,182.0,4.0,3,3,2348.0,9597.0,15,0,18
2290000.0,147.0,4.0,3,2,2122.0,4529.0,15,0,12
1495000.0,110.0,4.0,1,2,1428.0,293.0,15,0,17
3200000.0,162.0,4.0,3,4,1600.0,5000.0,15,0,25
4500000.0,251.81,4.0,3,3,2868.0,5844.0,15,0,7
4500000.0,251.81,4.0,3,3,2868.0,5844.0,15,0,25
2949000.0,180.34,4.0,4,2,2762.0,8847.0,15,0,18
2890000.0,188.0,4.0,4,3,2966.0,8670.0,15,0,0
4800000.0,257.0,4.0,4,3,3694.0,14400.0,15,0,30
3290000.0,181.5,4.0,3,3,2348.0,307.0,15,0,21
2580000.0,149.0,4.0,3,2,1800.0,4500.0,15,0,14
2290000.0,149.0,4.0,3,2,2000.0,3900.0,15,0,19
4800000.0,257.0,4.0,4,3,3694.0,14400.0,15,0,24
2950000.0,180.0,4.0,4,2,2762.0,4839.0,15,0,9
2790000.0,246.0,4.0,3,3,2698.0,5424.0,15,0,9
2650000.0,285.0,5.0,4,4,750.0,7950.0,15,0,3
2750000.0,208.0,4.0,1,3,2402.0,8250.0,15,0,10
590000.0,175.0,4.0,2,1,300.0,1770.0,11,0,9
2800000.0,145.8,4.0,1,3,2056.0,2640.0,10,0,31
1799000.0,104.3,4.0,1,2,1278.0,1746.0,10,0,0
3200000.0,167.0,4.0,2,3,2002.0,2824.0,10,0,27
1799000.0,105.0,4.0,1,2,1278.0,5397.0,10,0,0
1749000.0,104.3,4.0,1,2,1278.0,5247.0,10,0,19
2390000.0,161.0,4.0,3,2,2770.0,7170.0,15,0,5
2850000.0,164.0,4.0,4,3,3052.0,581.0,10,0,8
4700000.0,280.0,4.0,4,4,2200.0,3200.0,10,0,0
3590000.0,234.0,4.0,0,2,2680.0,10770.0,10,0,34
2450000.0,160.0,4.0,2,2,1748.0,3732.0,15,0,4
2248000.0,149.0,4.0,1,2,2624.0,6744.0,15,0,27
1600000.0,138.64,4.0,2,2,2356.0,4499.0,15,0,18
2150000.0,138.64,4.0,2,2,2337.0,1350.0,15,0,6
3500000.0,160.0,4.0,1,2,2097.0,3000.0,15,0,21
2380000.0,194.0,4.0,2,2,3730.0,7140.0,15,0,18
2380000.0,194.0,4.0,2,2,2990.0,5200.0,15,0,14
2380000.0,194.0,4.0,2,2,3800.0,7140.0,15,0,3
2333000.0,194.0,4.0,2,2,3821.0,6999.0,15,0,15
2350000.0,155.0,4.0,4,2,1685.0,4700.0,15,0,3
2290000.0,160.0,4.0,2,2,1748.0,3732.0,15,0,3
2190000.0,160.0,4.0,2,2,2250.0,3275.0,15,0,19
2750000.0,150.0,4.0,2,3,1597.0,336.0,8,0,4
1980000.0,132.0,4.0,2,2,1670.0,588.0,8,0,20
2790000.0,185.0,4.0,4,3,2600.0,8370.0,8,0,12
3500000.0,222.0,4.0,4,3,2850.0,5838.0,8,0,19
3150000.0,164.0,4.0,4,3,2227.0,9450.0,8,0,28
2650000.0,153.0,4.0,4,2,2470.0,4335.0,8,0,8
2690000.0,154.0,4.0,4,2,1860.0,8070.0,8,0,21
2690000.0,154.0,4.0,3,2,2000.0,8070.0,8,0,21
2690000.0,153.0,4.0,4,2,1863.0,4345.0,8,0,6
2600000.0,155.0,4.0,3,3,1500.0,4336.0,8,0,0
2000000.0,132.0,4.0,2,2,2097.0,6000.0,8,0,0
2290000.0,151.0,4.0,2,3,1600.0,4896.0,8,0,4
2290000.0,154.0,4.0,4,3,1590.0,6870.0,8,0,30
3400000.0,192.0,4.0,4,3,1890.0,10200.0,8,0,3
2690000.0,153.0,4.0,4,2,1860.0,8070.0,8,0,1
2290000.0,153.0,4.0,2,3,1590.0,4940.0,8,0,2
2690000.0,154.0,4.0,4,2,1860.0,4777.0,8,0,18
2690000.0,153.0,4.0,4,2,2200.0,8070.0,8,0,0
2690000.0,154.0,4.0,4,2,2007.0,4782.0,8,0,10
2990000.0,162.0,4.0,4,2,1900.0,8970.0,8,0,7
3090000.0,155.0,4.0,4,3,2000.0,9270.0,8,0,21
3097382.4,155.47,4.0,4,3,1537.0,7022.0,8,0,19
3790000.0,332.0,4.0,3,3,3080.0,11370.0,8,0,8
2570000.0,175.0,4.0,4,3,1917.0,5055.0,8,0,2
2570000.0,175.6,4.0,4,3,2000.0,7710.0,8,0,0
2800000.0,155.0,4.0,4,3,1.0,8400.0,8,0,1
2799999.0,156.0,4.0,4,3,1650.0,5138.0,8,0,9
2800000.0,155.47,4.0,4,3,1566.0,8400.0,8,0,13
2290000.0,151.84,4.0,2,3,1590.0,6870.0,8,0,18
3190000.0,164.0,4.0,3,3,2426.0,4943.0,8,0,23
3200000.0,170.0,4.0,2,4,2180.0,5626.0,8,0,24
2450000.0,152.0,4.0,2,3,1841.0,400.0,8,0,23
3290000.0,212.0,4.0,4,3,2700.0,5400.0,8,0,33
2490000.0,170.0,4.0,3,3,2368.0,4620.0,8,0,4
2990000.0,212.0,4.0,4,3,2500.0,8970.0,8,0,12
3100000.0,212.0,4.0,4,3,1800.0,9300.0,8,0,14
2990000.0,162.0,4.0,3,2,2000.0,8970.0,8,0,24
3490000.0,211.0,4.0,4,4,2600.0,6887.0,8,0,28
3500000.0,213.0,4.0,4,4,2900.0,10500.0,8,0,20
2450000.0,152.0,4.0,2,3,1850.0,7350.0,8,0,18
2450000.0,152.0,4.0,2,3,1800.0,7350.0,8,0,0
2900000.0,164.0,4.0,4,3,2500.0,8700.0,8,0,13
3190000.0,164.11,4.0,3,3,1799.0,9570.0,8,0,33
4350000.0,272.63,4.0,4,4,3330.0,13050.0,8,0,15
2850000.0,156.0,4.0,4,3,1500.0,8550.0,8,0,20
4239000.0,250.0,4.0,4,4,2500.0,12717.0,8,0,0
3460000.0,189.0,4.0,4,4,2500.0,5000.0,8,0,7
4550000.0,246.0,4.0,4,4,2500.0,13650.0,8,0,25
3300000.0,187.11,4.0,4,4,1852.0,9900.0,8,0,32
4453500.0,246.0,4.0,4,4,2000.0,10000.0,8,0,7
3200000.0,170.0,4.0,2,4,2180.0,5626.0,8,0,24
2550000.0,155.0,4.0,4,2,1685.0,7650.0,8,0,0
2965000.0,153.0,4.0,4,3,1630.0,450.0,8,0,32
2250000.0,155.0,4.0,4,2,1595.0,385.0,8,0,22
4125462.0,210.0,4.0,4,3,1300.0,1150.0,8,0,29
3552000.0,210.0,4.0,4,3,2100.0,10656.0,8,0,27
3370000.0,171.7,4.0,4,4,1334.0,10110.0,8,0,21
2400000.0,163.0,4.0,4,2,1873.0,4511.0,8,0,0
2880000.0,171.0,4.0,4,3,1900.0,4500.0,8,0,26
4200000.0,213.0,4.0,4,4,2300.0,12600.0,8,0,32
3466600.0,184.0,4.0,4,4,2000.0,10000.0,8,0,7
2200000.0,125.0,4.0,2,2,1622.0,3866.0,8,0,11
4200000.0,184.0,4.0,4,3,2047.0,12600.0,8,0,0
4400000.0,197.0,4.0,4,4,2500.0,13200.0,8,0,0
4380000.0,197.0,4.0,4,4,2245.0,6470.0,8,0,26
4400000.0,204.0,4.0,4,4,2408.0,13200.0,8,0,0
4300000.0,246.25,4.0,4,4,2500.0,12900.0,8,0,26
3620000.0,212.0,4.0,4,4,1.0,10860.0,8,0,0
4200000.0,184.0,4.0,4,3,2047.0,6900.0,8,0,24
4653000.0,246.0,4.0,4,4,3500.0,13959.0,8,0,0
3460000.0,184.0,4.0,4,3,1424.0,7295.0,8,0,2
4239000.0,246.0,4.0,4,4,2800.0,8947.0,8,0,0
4453000.0,246.0,4.0,4,4,2541.0,13359.0,8,0,7
4239000.0,246.0,4.0,4,4,3500.0,8000.0,8,0,10
3350000.0,187.0,4.0,4,2,2541.0,10050.0,8,0,21
3399000.0,201.0,4.0,4,4,2800.0,10197.0,8,0,35
890000.0,70.0,1.0,0,1,500.0,1200.0,6,0,3
450000.0,29.0,1.0,0,1,290.0,1200.0,6,0,7
440000.0,29.0,1.0,1,1,395.0,1320.0,6,0,0
470000.0,30.0,1.0,1,1,400.0,1410.0,6,0,14
360000.0,34.0,1.0,0,1,362.0,185.0,6,0,0
345000.0,27.0,1.0,0,1,397.0,897.0,6,0,12
340000.0,30.0,1.0,1,0,322.0,885.0,6,0,9
890000.0,70.0,1.0,1,1,620.0,1360.0,6,0,1
890000.0,70.0,1.0,0,1,600.0,1278.0,6,0,14
780000.0,61.0,1.0,0,1,600.0,2340.0,6,0,3
630000.0,63.12,1.0,0,1,604.0,1274.0,6,0,0
430000.0,40.0,1.0,0,0,450.0,1200.0,2,0,1
530000.0,38.73,1.0,1,0,504.0,1042.0,2,0,3
520000.0,43.76,1.0,0,0,450.0,1222.0,2,0,7
430000.0,35.0,1.0,1,0,700.0,300.0,2,0,8
410000.0,23.49,1.0,1,0,554.0,182.0,2,0,3
660000.0,60.0,1.0,1,2,680.0,1980.0,6,0,0
398000.0,33.0,1.0,0,0,260.0,1194.0,2,0,1
430000.0,37.0,1.0,0,0,400.0,900.0,2,0,3
890000.0,70.0,1.0,1,1,500.0,1200.0,6,0,12
500000.0,49.5,1.0,0,0,500.0,186.0,2,0,3
350000.0,60.0,1.0,0,0,300.0,552.0,4,0,1
210000.0,26.0,1.0,1,0,220.0,97.0,4,0,0
390000.0,40.0,1.0,1,0,300.0,500.0,4,0,8
630000.0,57.0,1.0,0,1,664.0,1890.0,6,0,0
630000.0,64.37,1.0,0,0,607.0,1890.0,6,0,0
897000.0,71.0,1.0,0,1,701.0,3666.0,6,0,1
890000.0,70.0,1.0,0,1,500.0,1200.0,6,0,0
540000.0,40.0,1.0,0,1,425.0,1620.0,6,0,13
890000.0,70.0,1.0,0,1,500.0,1200.0,6,0,3
490000.0,30.0,1.0,0,1,358.0,900.0,6,0,13
419900.0,27.0,1.0,0,1,328.0,888.0,6,0,2
429000.0,32.0,1.0,1,1,511.0,800.0,6,0,8
300000.0,26.88,1.0,0,1,418.0,900.0,6,0,11
300000.0,27.55,1.0,1,1,459.0,900.0,6,0,1
570000.0,54.0,1.0,1,1,948.0,1710.0,6,0,3
490000.0,30.0,1.0,0,1,358.0,1000.0,6,0,9
550000.0,57.7,1.0,1,1,1100.0,1234.0,6,0,7
699000.0,60.0,1.0,1,1,500.0,2200.0,6,0,11
780000.0,53.0,1.0,0,2,1088.0,2340.0,2,0,0
600000.0,50.0,1.0,1,1,840.0,1122.0,6,0,15
690000.0,67.0,1.0,1,1,920.0,1480.0,6,0,8
525000.0,50.0,1.0,0,1,570.0,1575.0,6,0,3
590000.0,54.0,1.0,0,0,550.0,1770.0,6,0,0
490000.0,30.0,1.0,0,0,358.0,900.0,6,0,1
490000.0,40.0,1.0,0,1,605.0,1068.0,6,0,1
380000.0,33.5,1.0,1,1,500.0,1140.0,6,0,8
470000.0,34.75,1.0,1,1,398.0,1018.0,6,0,0
895000.0,70.0,1.0,0,1,620.0,1200.0,6,0,2
440000.0,29.29,1.0,0,1,315.0,167.0,6,0,9
897000.0,71.64,1.0,1,1,701.0,611.0,6,0,12
450000.0,31.0,1.0,1,1,381.0,2126.0,6,0,4
500000.0,37.0,1.0,0,1,480.0,1500.0,6,0,9
690000.0,54.0,1.0,1,1,750.0,2070.0,6,0,14
490000.0,30.0,1.0,1,0,358.0,900.0,6,0,11
495000.0,39.86,1.0,0,1,454.0,175.0,6,0,8
419500.0,28.0,1.0,1,1,3.0,1258.5,6,0,0
969000.0,79.6,1.0,1,2,1200.0,2052.0,6,0,15
300000.0,25.0,1.0,0,0,650.0,940.0,6,0,4
650000.0,49.0,1.0,0,0,643.0,1205.0,6,0,5
300000.0,27.0,1.0,0,0,360.0,740.0,6,0,5
790000.0,53.0,1.0,0,2,1045.0,2370.0,2,0,5
800000.0,42.0,1.0,1,0,1000.0,700.0,2,0,0
480000.0,27.0,1.0,0,0,526.0,1440.0,2,0,5
800000.0,42.0,1.0,1,1,950.0,900.0,2,0,9
1199900.0,48.43,1.0,1,1,1445.0,2441.0,2,0,29
820000.0,45.0,1.0,1,1,1200.0,2100.0,2,0,19
1250000.0,58.0,1.0,1,1,1500.0,3750.0,2,0,0
760000.0,45.0,1.0,1,1,1000.0,2280.0,2,0,26
760000.0,44.84,1.0,1,1,1064.0,2280.0,2,0,11
659000.0,42.0,1.0,0,1,1020.0,1977.0,2,0,12
950000.0,65.0,1.0,1,1,1500.0,2850.0,2,0,22
1100000.0,48.0,1.0,1,1,1200.0,100.0,2,0,28
850000.0,48.0,1.0,1,1,890.0,2000.0,2,0,4
690000.0,48.45,1.0,1,1,1000.0,2070.0,2,0,25
599000.0,50.0,1.0,1,1,840.0,1797.0,6,0,14
775000.0,41.0,1.0,0,1,960.0,2325.0,2,0,0
748000.0,49.0,1.0,1,1,1100.0,2244.0,2,0,26
895000.0,40.0,1.0,0,1,954.0,138.0,2,0,16
770000.0,40.0,1.0,1,1,1250.0,2310.0,2,0,6
770000.0,40.0,1.0,0,1,1250.0,2310.0,2,0,6
720000.0,48.0,1.0,1,1,1250.0,2160.0,2,0,20
1199000.0,64.0,1.0,1,1,1477.0,1029.0,2,0,3
990000.0,52.0,1.0,1,1,1200.0,200.0,2,0,10
780000.0,53.0,1.0,0,2,1088.0,152.0,2,0,3
540000.0,39.0,1.0,1,0,498.0,1056.0,2,0,2
548760.0,32.0,1.0,1,0,2500.0,1646.28,2,0,3
620000.0,46.0,1.0,0,1,2780.0,1860.0,2,0,6
699000.0,57.0,1.0,0,0,3100.0,1452.0,2,0,9
850000.0,40.0,1.0,1,1,1200.0,2550.0,2,0,0
630000.0,43.0,1.0,0,0,698.0,250.0,2,0,0
650000.0,42.62,1.0,0,0,675.0,1950.0,2,0,0
665000.0,43.0,1.0,0,0,980.0,1995.0,2,0,5
700000.0,40.0,1.0,0,0,503.0,2100.0,2,0,0
700000.0,40.0,1.0,0,0,420.0,2100.0,2,0,6
730000.0,52.0,1.0,1,0,700.0,2000.0,2,0,18
780000.0,52.0,1.0,0,2,1077.0,159.0,2,0,0
550000.0,48.25,1.0,1,0,1524.0,1209.0,2,0,4
315000.0,27.0,1.0,1,0,400.0,921.0,2,0,1
1050000.0,50.0,1.0,1,1,1306.0,912.0,2,0,10
750000.0,48.0,1.0,1,1,1320.0,2220.0,2,0,3
480000.0,23.87,1.0,0,1,530.0,1440.0,2,0,3
330000.0,24.0,1.0,2,1,450.0,1812.0,2,0,7
360000.0,27.0,1.0,1,1,309.0,1080.0,2,0,6
475000.0,28.91,1.0,1,0,320.0,170.0,2,0,7
345000.0,28.0,1.0,1,1,308.0,90.0,2,0,3
317000.0,26.46,1.0,1,0,499.0,951.0,2,0,0
315000.0,27.0,1.0,0,0,400.0,945.0,2,0,0
315000.0,27.0,1.0,0,0,399.0,945.0,2,0,0
310000.0,27.0,1.0,0,0,400.0,921.0,2,0,6
379000.0,28.0,1.0,0,1,612.0,936.0,6,0,2
635000.0,33.0,1.0,1,1,420.0,1905.0,8,0,25
710000.0,43.54,1.0,1,0,700.0,1000.0,8,0,7
706000.0,43.0,1.0,1,1,1500.0,1300.0,8,0,8
790000.0,34.0,1.0,1,1,600.0,1706.0,8,0,0
680000.0,38.0,1.0,0,1,370.0,2040.0,8,0,13
599000.0,38.0,1.0,0,1,390.0,1797.0,8,0,13
680000.0,36.0,1.0,0,1,350.0,2040.0,8,0,13
610000.0,34.34,1.0,1,1,545.0,1149.0,8,0,16
773000.0,47.73,1.0,1,1,750.0,1282.0,8,0,17
520000.0,33.0,1.0,0,1,450.0,1560.0,8,0,4
695000.0,39.0,1.0,1,1,633.0,1584.0,8,0,3
849000.0,46.0,1.0,1,1,763.0,1117.0,8,0,5
720000.0,35.0,1.0,0,1,890.0,1242.0,8,0,6
630000.0,54.0,1.0,0,1,970.0,1670.0,6,0,22
1589000.0,97.0,1.0,0,1,1385.0,3187.0,8,0,8
920000.0,48.0,1.0,1,1,450.0,2200.0,8,0,20
565000.0,34.0,1.0,1,1,530.0,1695.0,8,0,10
750000.0,42.0,1.0,1,1,420.0,2250.0,8,0,29
920000.0,48.0,1.0,0,0,450.0,2200.0,8,0,0
1200000.0,80.0,1.0,1,2,1167.0,3600.0,8,0,0
599000.0,35.0,1.0,0,1,517.0,1100.0,8,0,0
830000.0,45.0,1.0,1,1,1224.0,184.0,2,0,6
1200000.0,80.0,1.0,1,2,1167.0,3600.0,8,0,16
598000.0,39.0,1.0,1,1,500.0,1200.0,8,0,1
520000.0,33.0,1.0,0,1,440.0,1560.0,8,0,10
591000.0,38.0,1.0,0,1,500.0,1100.0,8,0,1
585000.0,38.0,1.0,1,1,500.0,1500.0,8,0,2
590000.0,39.0,1.0,0,1,500.0,1770.0,8,0,11
585000.0,38.0,1.0,0,1,500.0,1755.0,8,0,5
579000.0,38.0,1.0,1,1,500.0,1200.0,8,0,18
640000.0,38.0,1.0,1,1,495.0,1920.0,8,0,19
585000.0,38.0,1.0,0,1,520.0,1755.0,8,0,5
595000.0,41.0,1.0,0,1,500.0,1200.0,8,0,4
599000.0,39.0,1.0,0,1,500.0,1200.0,8,0,1
490000.0,36.0,1.0,0,1,860.0,1470.0,8,0,6
435000.0,31.0,1.0,0,1,550.0,1790.0,8,0,12
435000.0,31.0,1.0,0,1,550.0,298.0,8,0,12
415000.0,27.33,1.0,0,1,415.0,1222.0,8,0,12
590000.0,37.0,1.0,0,2,1106.0,1581.0,8,0,0
579000.0,39.0,1.0,0,1,500.0,1200.0,8,0,1
590000.0,39.0,1.0,0,1,500.0,1200.0,8,0,4
780000.0,59.0,1.0,1,1,674.0,1005.0,6,0,4
